web-scraper-order,web-scraper-start-url,topLevelCategory,topLevelCategory-href,rank,image-src,title,pages,pages-href,url,ratings,price,reviewCount
1615398545-15840,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Launchpad,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,#100,"https://images-na.ssl-images-amazon.com/images/I/61VT3LdBmyL._AC_UL200_SR200,200_.jpg","baKblade 2.0 PLUS - Back Shaver for Men (DIY), Ergonomic Handle, Shave Wet or Dry (Extra…",2,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/BAKblade-2-0-PLUS-Removal-Pain-Free/dp/B071JSSF8T/ref=zg_bs_boost_100?_encoding=UTF8&psc=1&refRID=9VMK1Z9D4VYF0D284K79,4.3 out of 5 stars,$39.95 - $44.95,"14,849"
1615398345-14333,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Office Products,https://www.amazon.com/Best-Sellers-Office-Products/zgbs/office-products/ref=zg_bs_nav_0,#71,"https://images-na.ssl-images-amazon.com/images/I/81fTTozFMNL._AC_UL200_SR200,200_.jpg",VIVO Dual LCD Monitor Desk Mount Stand Heavy Duty Fully Adjustable fits 2 /Two Screens up to…,2,https://www.amazon.com/Best-Sellers-Office-Products/zgbs/office-products/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/VIVO-Monitor-Adjustable-Screens-STAND-V002/dp/B009S750LA/ref=zg_bs_office-products_71?_encoding=UTF8&psc=1&refRID=MY6ET4WAEYGAC9GRPZY8,4.6 out of 5 stars,$39.95 - $49.95,"27,825"
1615398435-15022,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Electronics,https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/ref=zg_bs_nav_0,#98,"https://images-na.ssl-images-amazon.com/images/I/61RCKEusIRL._AC_UL200_SR200,200_.jpg","Wake Up Light Sunrise Alarm Clock for Kids, Heavy Sleepers, Bedroom, with Sunrise Simulation,…",2,https://www.amazon.com/Best-Sellers-Electronics/zgbs/electronics/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Sunrise-Sleepers-Simulation-Nightlight-Daylight/dp/B081CHLF46/ref=zg_bs_electronics_98?_encoding=UTF8&psc=1&refRID=RP43F6J7MXWE8KYRCXKC,4.6 out of 5 stars,$39.98 - $79.99,"9,554"
1615398470-15264,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Cell Phones & Accessories,https://www.amazon.com/Best-Sellers/zgbs/wireless/ref=zg_bs_nav_0,#85,"https://images-na.ssl-images-amazon.com/images/I/71kwrPSxC4L._AC_UL200_SR200,200_.jpg","Anker Portable Charger, PowerCore Essential 20000mAh Power Bank with PowerIQ…",2,https://www.amazon.com/Best-Sellers/zgbs/wireless/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Anker-PowerCore-Technology-High-Capacity-Compatible/dp/B07S829LBX/ref=zg_bs_wireless_85?_encoding=UTF8&psc=1&refRID=1THV2TZPVXAPF0V3PCGK,4.8 out of 5 stars,$39.99 - $49.99,"32,242"
1615398545-15838,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Launchpad,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,#98,"https://images-na.ssl-images-amazon.com/images/I/31Md6z01ttL._AC_UL200_SR200,200_.jpg",Blooming Bath - Baby Bath (Canary Yellow),2,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Blooming-Bath-Baby-Canary-Yellow/dp/B007S1T4Q0/ref=zg_bs_boost_98?_encoding=UTF8&psc=1&refRID=9VMK1Z9D4VYF0D284K79,4.7 out of 5 stars,$39.99 - $55.85,"8,213"
1615398305-14049,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Tools & Home Improvement,https://www.amazon.com/Best-Sellers-Home-Improvement/zgbs/hi/ref=zg_bs_nav_0,#93,"https://images-na.ssl-images-amazon.com/images/I/51sKXkI7WXL._AC_UL200_SR200,200_.jpg","TaoTronics TT-DL13B LED Desk Lamp Eye-caring Table Lamps, Dimmable Office Lamp with USB…",2,https://www.amazon.com/Best-Sellers-Home-Improvement/zgbs/hi/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/TaoTronics-TT-DL13B-Eye-caring-Dimmable-Licensing/dp/B0197ZOAKE/ref=zg_bs_hi_93?_encoding=UTF8&psc=1&refRID=TKSKV30H98R6PGTZBXJ5,4.8 out of 5 stars,$39.99 - $57.99,"32,690"
1615398352-14382,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Musical Instruments,https://www.amazon.com/Best-Sellers-Musical-Instruments/zgbs/musical-instruments/ref=zg_bs_nav_0,#69,"https://images-na.ssl-images-amazon.com/images/I/61MJFauBZTL._AC_UL200_SR200,200_.jpg",Soprano Ukulele Beginner Pack-21 Inch w/Gig Bag Fast Learn Songbook Digital Tuner All in One Kit,2,https://www.amazon.com/Best-Sellers-Musical-Instruments/zgbs/musical-instruments/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Soprano-Ukulele-Beginner-Pack-21-Songbook/dp/B01NA7VGAR/ref=zg_bs_musical-instruments_69?_encoding=UTF8&psc=1&refRID=5A761TFMFTBZH5N5DGT7,4.4 out of 5 stars,$39.99 - $62.99,"9,267"
1615398394-14690,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Home & Kitchen,https://www.amazon.com/Best-Sellers-Home-Kitchen/zgbs/home-garden/ref=zg_bs_nav_0,#72,"https://images-na.ssl-images-amazon.com/images/I/71CSN2QxlBL._AC_UL200_SR200,200_.jpg","400-Thread-Count Twin XL Sheet Set - Burgundy Red Wine Pure Cotton Sheets, Comfortable…",2,https://www.amazon.com/Best-Sellers-Home-Kitchen/zgbs/home-garden/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/California-Design-Den-Thread-Count/dp/B077N815GC/ref=zg_bs_home-garden_72?_encoding=UTF8&psc=1&refRID=9JMBGWFH2SX6KJ3MZ4ZC,4.6 out of 5 stars,$39.99 - $67.99,"32,320"
1615398477-15289,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Camera & Photo,https://www.amazon.com/best-sellers-camera-photo/zgbs/photo/ref=zg_bs_nav_0,#59,"https://images-na.ssl-images-amazon.com/images/I/51zQsFsFcmL._AC_UL200_SR200,200_.jpg","Security Camera Outdoor, Kami by Yi 1080p Outside Surveillance Front Door IP Smart Cam…",2,https://www.amazon.com/best-sellers-camera-photo/zgbs/photo/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Kami-Security-Detection-Starlight-Activity/dp/B07VTPTZPY/ref=zg_bs_photo_59?_encoding=UTF8&psc=1&refRID=1283BKRJF5B2QE1KFS7Z,4.2 out of 5 stars,$39.99 - $77.99,"9,172"
1615398477-15311,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Camera & Photo,https://www.amazon.com/best-sellers-camera-photo/zgbs/photo/ref=zg_bs_nav_0,#81,"https://images-na.ssl-images-amazon.com/images/I/61s6mArEnDL._AC_UL200_SR200,200_.jpg",Amcrest ProHD 1080P WiFi Camera 2MP (1920TVL) Indoor Pan/Tilt Security Wireless IP…,2,https://www.amazon.com/best-sellers-camera-photo/zgbs/photo/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Amcrest-1920TVL-Security-Wireless-IP2M-841B/dp/B0145OQTPG/ref=zg_bs_photo_81?_encoding=UTF8&psc=1&refRID=1283BKRJF5B2QE1KFS7Z,4.0 out of 5 stars,$39.99 - $99.99,"16,368"
1615398352-14380,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Musical Instruments,https://www.amazon.com/Best-Sellers-Musical-Instruments/zgbs/musical-instruments/ref=zg_bs_nav_0,#67,"https://images-na.ssl-images-amazon.com/images/I/71PH62bLm8L._AC_UL200_SR200,200_.jpg",Shure SM7B Cardioid Dynamic Microphone,2,https://www.amazon.com/Best-Sellers-Musical-Instruments/zgbs/musical-instruments/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Shure-SM7B-Cardioid-Dynamic-Microphone/dp/B0002E4Z8M/ref=zg_bs_musical-instruments_67?_encoding=UTF8&psc=1&refRID=5A761TFMFTBZH5N5DGT7,4.9 out of 5 stars,$398.00 - $539.99,"2,225"
1615398506-15508,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Baby,https://www.amazon.com/Best-Sellers-Baby/zgbs/baby-products/ref=zg_bs_nav_0,#74,"https://images-na.ssl-images-amazon.com/images/I/51L-3J8k--L._AC_UL200_SR200,200_.jpg","Dr. Brown's Bottle Brush, Blue",2,https://www.amazon.com/Best-Sellers-Baby/zgbs/baby-products/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Dr-Browns-Bottle-Brush-Blue/dp/B000N0SNHY/ref=zg_bs_baby-products_74?_encoding=UTF8&psc=1&refRID=GH1T2XNEV04QX39FED35,4.6 out of 5 stars,$4.00 - $29.99,"31,495"
1615398415-14823,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Grocery & Gourmet Food,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food/zgbs/grocery/ref=zg_bs_nav_0,#53,"https://images-na.ssl-images-amazon.com/images/I/91Yrv6TMuLL._AC_UL200_SR200,200_.jpg","Maruchan Instant Lunch Beef, 2.25 Oz, Pack of 12",2,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food/zgbs/grocery/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Maruchan-Instant-Lunch-Beef-2-25/dp/B003OB69PC/ref=zg_bs_grocery_53?_encoding=UTF8&psc=1&refRID=R5EZDEMNV8Q0A8GWE5MD,4.6 out of 5 stars,$4.08 - $39.99,"20,629"
1615398525-15687,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,"Arts, Crafts & Sewing",https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing/zgbs/arts-crafts/ref=zg_bs_nav_0,#100,"https://images-na.ssl-images-amazon.com/images/I/815Y6Ln0vHL._AC_UL200_SR200,200_.jpg","Officemate 1 Hole Punch, 5 Sheet Capacity, Comes in 2 Pack, Silver (90073)",2,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing/zgbs/arts-crafts/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Officemate-Punch-Capacity-Silver-90073/dp/B07BWPZFRM/ref=zg_bs_arts-crafts_100?_encoding=UTF8&psc=1&refRID=C196XMRPK62KMEZATB4M,4.4 out of 5 stars,$4.11 - $17.60,"2,354"
1615398401-14739,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Health & Household,https://www.amazon.com/Best-Sellers-Health-Personal-Care/zgbs/hpc/ref=zg_bs_nav_0,#70,"https://images-na.ssl-images-amazon.com/images/I/71subFVwzPL._AC_UL200_SR200,200_.jpg","Colgate Extra Clean Full Head Toothbrush, Medium - 4 Count (Pack of 3)",2,https://www.amazon.com/Best-Sellers-Health-Personal-Care/zgbs/hpc/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Colgate-Extra-Clean-Toothbrush-Medium/dp/B003U5Y2HO/ref=zg_bs_hpc_70?_encoding=UTF8&psc=1&refRID=JKWMK2ZCAJS6YJRFGVMV,4.6 out of 5 stars,$4.19 - $14.94,"25,104"
1615398525-15659,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,"Arts, Crafts & Sewing",https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing/zgbs/arts-crafts/ref=zg_bs_nav_0,#72,"https://images-na.ssl-images-amazon.com/images/I/61mBqM33erL._AC_UL200_SR200,200_.jpg",Goo Gone Adhesive Remover - 8 Ounce - Surface Safe Adhesive Remover Safely Removes Stickers…,2,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing/zgbs/arts-crafts/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Goo-Gone-Original-Liquid-Adhesive/dp/B00006IBNJ/ref=zg_bs_arts-crafts_72?_encoding=UTF8&psc=1&refRID=C196XMRPK62KMEZATB4M,4.6 out of 5 stars,$4.29 - $16.72,"10,947"
1615398415-14854,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Grocery & Gourmet Food,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food/zgbs/grocery/ref=zg_bs_nav_0,#83,"https://images-na.ssl-images-amazon.com/images/I/81OglHZUZ%2BL._AC_UL200_SR200,200_.jpg","Diet Pepsi Soda, 7.5 Ounce Mini Cans, 10 Pack",2,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food/zgbs/grocery/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Diet-Pepsi-Soda-Ounce-Mini/dp/B07CBKMHT1/ref=zg_bs_grocery_83?_encoding=UTF8&psc=1&refRID=R5EZDEMNV8Q0A8GWE5MD,4.7 out of 5 stars,$4.29 - $19.90,"8,746"
1615398512-15569,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Automotive,https://www.amazon.com/Best-Sellers-Automotive/zgbs/automotive/ref=zg_bs_nav_0,#84,"https://images-na.ssl-images-amazon.com/images/I/81vfSOCTeiL._AC_UL200_SR200,200_.jpg",STA-BIL Storage Fuel Stabilizer - Guaranteed To Keep Fuel Fresh Fuel Up To Two Years - Effective…,2,https://www.amazon.com/Best-Sellers-Automotive/zgbs/automotive/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/STA-BIL-22213-Fuel-Stabilizer-Gallon/dp/B000V1QDBI/ref=zg_bs_automotive_84?_encoding=UTF8&psc=1&refRID=GW9JYTTYF32GE4PTC8M5,4.8 out of 5 stars,$4.43 - $258.44,"2,619"
1615398352-14374,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Musical Instruments,https://www.amazon.com/Best-Sellers-Musical-Instruments/zgbs/musical-instruments/ref=zg_bs_nav_0,#61,"https://images-na.ssl-images-amazon.com/images/I/71VdlErEzZL._AC_UL200_SR200,200_.jpg",D’Addario Woodwinds Clarinet Reeds (RCA1015),2,https://www.amazon.com/Best-Sellers-Musical-Instruments/zgbs/musical-instruments/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Rico-DAddario-RCA1015-Clarinet-Strength/dp/B000VI41JC/ref=zg_bs_musical-instruments_61?_encoding=UTF8&psc=1&refRID=5A761TFMFTBZH5N5DGT7,4.7 out of 5 stars,$4.47 - $79.99,"6,528"
1615398387-14630,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Industrial & Scientific,https://www.amazon.com/Best-Sellers-Industrial-Scientific/zgbs/industrial/ref=zg_bs_nav_0,#63,"https://images-na.ssl-images-amazon.com/images/I/71VSw4rEkKL._AC_UL200_SR200,200_.jpg","Bostitch Office HP12 3 Hole Punch, 12 Sheet Capacity, Metal, Silver Limit",2,https://www.amazon.com/Best-Sellers-Industrial-Scientific/zgbs/industrial/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Bostitch-Office-Punch-Capacity-Silver/dp/B08VHM825V/ref=zg_bs_industrial_63?_encoding=UTF8&psc=1&refRID=V98CPCQDZJMMRMV6KP0A,4.8 out of 5 stars,$4.49 - $22.40,"23,710"
1615398415-14849,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Grocery & Gourmet Food,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food/zgbs/grocery/ref=zg_bs_nav_0,#78,"https://images-na.ssl-images-amazon.com/images/I/81lKsYg%2BVmL._AC_UL200_SR200,200_.jpg","Jack Link's Beef Jerky, Multipack Bags, Flavorful Meat Snack for Lunches, Ready to Eat, 7g of…",2,https://www.amazon.com/Best-Sellers-Grocery-Gourmet-Food/zgbs/grocery/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Jack-Links-Original-Protein-5-0-625oz/dp/B015SQAWLW/ref=zg_bs_grocery_78?_encoding=UTF8&psc=1&refRID=R5EZDEMNV8Q0A8GWE5MD,4.6 out of 5 stars,$4.49 - $33.83,"11,710"
1615398545-15809,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Amazon Launchpad,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,#69,"https://images-na.ssl-images-amazon.com/images/I/41J2Fc8AEiL._AC_UL200_SR200,200_.jpg","Simple Mills, Snacks Variety Pack, Fine Ground Sea Salt, Rosemary & Sea Salt, Farmhouse Cheddar…",2,https://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Simple-Mills-Almond-Cracker-Variety/dp/B07FV5BLFM/ref=zg_bs_boost_69?_encoding=UTF8&psc=1&refRID=9VMK1Z9D4VYF0D284K79,4.5 out of 5 stars,$4.49 - $47.91,"5,647"
1615398373-14534,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Kitchen & Dining,https://www.amazon.com/Best-Sellers-Kitchen-Dining/zgbs/kitchen/ref=zg_bs_nav_0,#68,"https://images-na.ssl-images-amazon.com/images/I/81Y9b-pKBgL._AC_UL200_SR200,200_.jpg","Regency Wraps Regency Natural Ultra Fine Cheesecloth, 100% Cotton, For Basting Turkey…",2,https://www.amazon.com/Best-Sellers-Kitchen-Dining/zgbs/kitchen/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Regency-Wraps-RW064-Natural-Cheesecloth/dp/B0788D5VWL/ref=zg_bs_kitchen_68?_encoding=UTF8&psc=1&refRID=N5N51N73JG9HM9H57RQP,4.6 out of 5 stars,$4.49 - $63.98,"18,083"
1615398338-14267,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,"Patio, Lawn & Garden",https://www.amazon.com/Best-Sellers-Garden-Outdoor/zgbs/lawn-garden/ref=zg_bs_nav_0,#56,"https://images-na.ssl-images-amazon.com/images/I/71t3RZ1p8yL._AC_UL200_SR200,200_.jpg","Garden Safe Brand TakeRoot Rooting Hormone 2 Ounces, Helps Grow New Plants From Cuttings",2,https://www.amazon.com/Best-Sellers-Garden-Outdoor/zgbs/lawn-garden/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Garden-Safe-Rooting-Hormone-93194/dp/B00AA8WPGY/ref=zg_bs_lawn-garden_56?_encoding=UTF8&psc=1&refRID=RCHEAFPB4RCMXZK8WTZ0,4.4 out of 5 stars,$4.54 - $98.96,"14,429"
1615398525-15650,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,"Arts, Crafts & Sewing",https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing/zgbs/arts-crafts/ref=zg_bs_nav_0,#63,"https://images-na.ssl-images-amazon.com/images/I/51mIw55PeIL._AC_UL200_SR200,200_.jpg","Zen Bundles Zen Pipe Cleaners Hard Bristle, 132 Count - 2 Pack",2,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing/zgbs/arts-crafts/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Bundles-Pipe-Cleaners-Bristle-Count/dp/B084BT5WT8/ref=zg_bs_arts-crafts_63?_encoding=UTF8&psc=1&refRID=C196XMRPK62KMEZATB4M,4.7 out of 5 stars,$4.62 - $10.04,47
1615398512-15585,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Automotive,https://www.amazon.com/Best-Sellers-Automotive/zgbs/automotive/ref=zg_bs_nav_0,#100,"https://images-na.ssl-images-amazon.com/images/I/51iAoHr2jXL._AC_UL200_SR200,200_.jpg","Chemical Guys MIC499 Big Mofo Chenille Microfiber Premium Scratch-Free Wash Mitt, 1…",2,https://www.amazon.com/Best-Sellers-Automotive/zgbs/automotive/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Chemical-Guys-MIC499-Microfiber-Scratch-Free/dp/B01K9ELEQA/ref=zg_bs_automotive_100?_encoding=UTF8&psc=1&refRID=GW9JYTTYF32GE4PTC8M5,4.5 out of 5 stars,$4.77 - $34.39,302
1615398332-14211,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Pet Supplies,https://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,#52,"https://images-na.ssl-images-amazon.com/images/I/91W%2BUO%2BhpYL._AC_UL200_SR200,200_.jpg","Hartz Home Protection Odor Eliminating Scented Dog Pads, Super Absorbent & Won’t Leak,…",2,https://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Hartz-Protection-Lavender-Scented-Eliminating/dp/B00PG91SR4/ref=zg_bs_pet-supplies_52?_encoding=UTF8&psc=1&refRID=XGPS0Q3A7SV732WCPXKX,4.4 out of 5 stars,$4.83 - $79.99,"25,476"
1615398525-15686,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,"Arts, Crafts & Sewing",https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing/zgbs/arts-crafts/ref=zg_bs_nav_0,#99,"https://images-na.ssl-images-amazon.com/images/I/61oZ9fqOugL._AC_UL200_SR200,200_.jpg","Mod Podge CS11301 Waterbase Sealer, Glue and Finish, (8 oz), Matte",2,https://www.amazon.com/Best-Sellers-Arts-Crafts-Sewing/zgbs/arts-crafts/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Mod-Podge-CS11301-Waterbase-Sealer/dp/B08QG6SD6C/ref=zg_bs_arts-crafts_99?_encoding=UTF8&psc=1&refRID=C196XMRPK62KMEZATB4M,4.8 out of 5 stars,$4.86 - $59.60,"21,511"
1615398499-15439,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Beauty & Personal Care,https://www.amazon.com/Best-Sellers-Beauty/zgbs/beauty/ref=zg_bs_nav_0,#56,"https://images-na.ssl-images-amazon.com/images/I/511OAONvhQL._AC_UL200_SR200,200_.jpg","Dr Teal's Ultra Moisturizing Body Wash Relax and Relief with Eucalyptus Spearmint, 24 Fluid Ounce",2,https://www.amazon.com/Best-Sellers-Beauty/zgbs/beauty/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Dr-Teals-Moisturizing-Eucalyptus-Spearmint/dp/B00BQYF21G/ref=zg_bs_beauty_56?_encoding=UTF8&psc=1&refRID=YMAXZHS9CXJV98P7NY00,4.8 out of 5 stars,$4.87 - $49.29,"2,890"
1615398305-14024,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Tools & Home Improvement,https://www.amazon.com/Best-Sellers-Home-Improvement/zgbs/hi/ref=zg_bs_nav_0,#68,"https://images-na.ssl-images-amazon.com/images/I/71z44Fr8-6L._AC_UL200_SR200,200_.jpg","Krylon K02766007 Fusion All-In-One Spray Paint for Indoor/Outdoor Use, Metallic Aluminum Silver",2,https://www.amazon.com/Best-Sellers-Home-Improvement/zgbs/hi/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Krylon-K02766007-Fusion-Spray-Aluminum/dp/B07LFPD9YK/ref=zg_bs_hi_68?_encoding=UTF8&psc=1&refRID=TKSKV30H98R6PGTZBXJ5,4.6 out of 5 stars,$4.96 - $47.99,"9,648"
1615398332-14223,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Pet Supplies,https://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_nav_0,#63,"https://images-na.ssl-images-amazon.com/images/I/81BTQ-9t5EL._AC_UL200_SR200,200_.jpg",Greenies Original Petite Natural Dental Dog Treats (15 - 25 lb. dogs),2,https://www.amazon.com/Best-Sellers-Pet-Supplies/zgbs/pet-supplies/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/GREENIES-Original-Petite-Dental-5-count/dp/B06XGG16H8/ref=zg_bs_pet-supplies_63?_encoding=UTF8&psc=1&refRID=XGPS0Q3A7SV732WCPXKX,4.8 out of 5 stars,$4.98 - $96.41,"13,324"
